Gene,IG Score Before Training,IG Score After Training,Difference
MALAT1,0.12372025,0.23352231,0.10980206
RPL41,0.5319086,0.5525683,0.020659745
SLC39A6,0.4711581,0.4776624,0.006504327
RPS27,0.30479276,0.31054124,0.0057484806
FTL,0.26848438,0.27381593,0.005331546
GATA3,0.8049598,0.8100208,0.0050610304
GALNT6,0.614051,0.6177663,0.0037153363
PBX1,0.83786297,0.8408661,0.0030031204
TCEAL4,0.6785955,0.6814284,0.0028328896
RPL32,0.3483635,0.35093033,0.0025668442
NUCKS1,0.3138837,0.31638366,0.0024999678
HLA-DRA,0.7089177,0.71137756,0.0024598837
TMEM150C,0.32549334,0.3274439,0.001950562
TNFSF10,0.43646693,0.43828443,0.0018174946
RPS18,0.23784752,0.23944071,0.0015931875
CCND1,0.7565686,0.7579776,0.0014089942
EEF1A1,0.43853337,0.43991053,0.0013771653
RPL13A,0.64274716,0.64379317,0.0010460019
BAMBI,0.38686377,0.3878854,0.0010216236
TRPS1,0.31215596,0.31300145,0.0008454919
APOC1,0.37657693,0.37732366,0.000746727
GFRA1,0.29849246,0.29921156,0.00071910024
RPLP2,0.47611254,0.47683054,0.00071799755
RPLP0,0.44976598,0.45043635,0.00067037344
CST3,0.23784406,0.23849696,0.0006528944
CXCL14,0.90701646,0.9076368,0.00062036514
RPL15,0.4375331,0.4380727,0.00053960085
RPL29,0.31608865,0.3166187,0.0005300641
RPS17,0.3046956,0.3052256,0.0005300045
C3,0.42527354,0.4258024,0.000528872
PRRC2C,0.22201525,0.22252393,0.00050868094
PTMS,0.17878301,0.17926621,0.00048319995
RPL35,0.33926666,0.3397441,0.0004774332
PSAP,0.9084497,0.9089115,0.0004618168
RPS2,0.26617277,0.26661405,0.000441283
MORF4L2,0.30275553,0.30318034,0.0004248023
HMGB1,0.3082675,0.30868536,0.00041785836
RPL28,0.32020408,0.3206083,0.0004042089
RPS11,0.54239464,0.5427712,0.00037658215
GOLGA4,0.2836485,0.2840201,0.00037160516
POTEC,0.27281687,0.27318373,0.0003668666
RPSA,0.46227965,0.4626449,0.00036525726
RPL21,0.3606925,0.36104903,0.00035652518
C1QA,0.28505045,0.28537613,0.00032567978
RPL4,0.3168849,0.31718665,0.0003017485
HLA-E,0.3488634,0.3491612,0.0002978146
RPS14,0.61910474,0.61940044,0.00029569864
RPL12,0.20829964,0.2085902,0.00029055774
RPL39,0.1939861,0.19426559,0.00027948618
MUC5B,0.23801726,0.23829009,0.00027282536
HLA-DPB1,0.32012174,0.32038966,0.00026792288
CRIP1,0.92607546,0.92633265,0.00025719404
ADORA2A,0.26919448,0.2694331,0.0002386272
RPL13,0.97232425,0.97254974,0.00022548437
PTMA,0.92197645,0.92219687,0.00022041798
ANKRD12,0.24500296,0.24522322,0.00022026896
TCEAL3,0.24800144,0.24820873,0.00020729005
AGR3,0.28361714,0.2838208,0.00020366907
CRIP2,0.29144135,0.29164475,0.00020340085
RPL14,0.3367867,0.33698136,0.00019466877
LUC7L3,0.22681104,0.22699767,0.00018663704
C1QB,0.26997346,0.27015936,0.00018590689
GRB2,0.23386966,0.23404743,0.00017777085
HLA-DPA1,0.31330872,0.3134843,0.00017559528
TOP2A,0.31797263,0.3181344,0.000161767
MTDH,0.24411416,0.24427456,0.0001603961
GPNMB,0.7241017,0.7242517,0.00014996529
COLEC12,0.27450895,0.27465802,0.00014907122
RACK1,0.534132,0.534279,0.00014698505
REPS2,0.25763133,0.25777632,0.0001449883
ERBB3,0.23519345,0.23533377,0.00014032423
ATRX,0.21422087,0.21435301,0.0001321435
ENO1,0.6200437,0.62017274,0.00012904406
ESR1,0.2948815,0.29501045,0.00012895465
SLC2A4RG,0.22622858,0.22635685,0.0001282692
CTSD,0.9527676,0.95288754,0.000119924545
PCBP2,0.33147883,0.3315979,0.00011906028
CCDC80,0.29953355,0.29964846,0.000114917755
RBBP7,0.24515839,0.24527067,0.00011228025
DEGS1,0.22658536,0.22669458,0.00010922551
DNAJC1,0.220648,0.22075722,0.00010921061
RPL8,0.08924259,0.08935136,0.000108771026
DSG2,0.48679006,0.48689666,0.00010660291
DCN,0.43535355,0.43545976,0.00010621548
IGFBP5,0.992187,0.99229187,0.00010484457
HLA-DRB5,0.2855088,0.2856134,0.00010457635
NAP1L1,0.2773138,0.27741727,0.00010347366
RPLP1,0.029977445,0.030080855,0.00010341033
FCGRT,0.19497864,0.19508131,0.000102669
ATP2A3,0.2562683,0.25636965,0.0001013577
ING1,0.2715634,0.27166444,0.00010102987
KIF5B,0.5380655,0.5381653,9.9778175e-05
PVALB,0.27690154,0.27700117,9.9629164e-05
IL6ST,0.29818588,0.29828507,9.918213e-05
DEK,0.24972238,0.24982138,9.9003315e-05
LDLRAD4,0.268483,0.26858056,9.7543e-05
RPS8,0.13381793,0.13391392,9.599328e-05
SCAF11,0.24799536,0.24809025,9.4890594e-05
GATA3-AS1,0.2745735,0.27466395,9.045005e-05
VCAN,0.42466268,0.4247517,8.901954e-05
AEBP1,0.34404606,0.34413457,8.85129e-05
PNISR,0.23278446,0.23286985,8.5383654e-05
NORAD,0.26433262,0.26441792,8.529425e-05
EXOC2,0.24958365,0.24966854,8.4891915e-05
CENPF,0.28058386,0.28066742,8.356571e-05
PABPC1,0.05437904,0.054460797,8.1758946e-05
EIF3A,0.33046213,0.3305436,8.147955e-05
NCL,0.3524345,0.35251507,8.058548e-05
LINC00645,0.270897,0.2709767,7.969141e-05
HSP90AA1,0.98627394,0.98635244,7.849932e-05
CXCL9,0.25447398,0.25455242,7.843971e-05
ZNF91,0.27139682,0.27147385,7.7039e-05
RPS9,0.38790765,0.38798407,7.6413155e-05
RAB30,0.26576772,0.26584342,7.56979e-05
MPHOSPH8,0.245753,0.24582857,7.556379e-05
GOLGB1,0.24908039,0.24915588,7.548928e-05
DCAF10,0.24340534,0.24347837,7.303059e-05
RBM25,0.22332096,0.22339383,7.286668e-05
HLA-DRB1,0.3183365,0.31840932,7.2836876e-05
HMGB2,0.34106117,0.3411335,7.233024e-05
MDM4,0.14967433,0.14974421,6.9886446e-05
EIF4B,0.22042283,0.22049262,6.978214e-05
AFP,0.27111858,0.27118528,6.66976e-05
ARMT1,0.26324767,0.26331398,6.631017e-05
PTPRF,0.24870734,0.24877268,6.534159e-05
REST,0.30165556,0.30172047,6.490946e-05
RPL31,0.2763589,0.2764237,6.479025e-05
RNASE1,0.45238867,0.4524532,6.452203e-05
RAD21,0.24639435,0.24645852,6.41644e-05
ANKHD1,0.20490904,0.20497221,6.316602e-05
DDX17,0.18746464,0.18752737,6.273389e-05
BCLAF1,0.2752772,0.27533975,6.2555075e-05
LAPTM5,0.26453406,0.26459578,6.172061e-05
RB1CC1,0.20085149,0.20091312,6.16312e-05
CYBA,0.24438588,0.24444641,6.0528517e-05
BRD4,0.30256107,0.30262104,5.9962273e-05
BPTF,0.22568202,0.22574165,5.9634447e-05
EVL,0.2496187,0.24967638,5.7682395e-05
RBMX,0.25222343,0.25228056,5.7131052e-05
ARGLU1,0.47489458,0.4749515,5.6922436e-05
KAT6B,0.23200648,0.2320633,5.6818128e-05
NFIA,0.26820272,0.26825878,5.605817e-05
C1R,0.41282275,0.4128784,5.5640936e-05
HNRNPK,0.27468476,0.27474022,5.5462122e-05
TMEM181,0.23165031,0.23170471,5.440414e-05
PPFIA1,0.27573943,0.2757935,5.4061413e-05
TNRC18,0.22771737,0.22777107,5.3703785e-05
SON,0.25491378,0.25496742,5.364418e-05
PLXNB2,0.27206928,0.27212214,5.286932e-05
RAD50,0.2449529,0.24500504,5.2139163e-05
SRSF11,0.26333687,0.26338893,5.2064657e-05
LNPEP,0.22122237,0.22127388,5.1513314e-05
NFATC4,0.27080432,0.2708548,5.0485134e-05
CDKN1B,0.28153813,0.28158724,4.9114227e-05
APOE,0.96801883,0.96806765,4.8816204e-05
PPIG,0.20543669,0.20548539,4.8696995e-05
COMP,0.27437294,0.2744211,4.8160553e-05
RBM26,0.2552348,0.2552827,4.7892332e-05
ZNF217,0.22470252,0.22475013,4.760921e-05
C1QC,0.20986807,0.20991479,4.671514e-05
MYO6,0.21497543,0.2150216,4.6163797e-05
TYROBP,0.26663363,0.26667944,4.580617e-05
PSD3,0.27300337,0.27304897,4.5597553e-05
SDC4,0.1635799,0.16362512,4.5225024e-05
DDR1,0.24078298,0.24082817,4.5195222e-05
AGR2,0.9661215,0.966166,4.452467e-05
NIPBL,0.34608746,0.34613195,4.4494867e-05
HLA-DMA,0.27737737,0.27742174,4.4375658e-05
TTC3,0.079419,0.079463065,4.4062734e-05
PDCD4,0.16538756,0.16543108,4.3526292e-05
NEMF,0.22181381,0.22185709,4.3272972e-05
TTC39B,0.25322908,0.2532723,4.3213367e-05
RPRD2,0.24272045,0.24276341,4.2960048e-05
SYNE2,0.21432288,0.21436572,4.284084e-05
RPL10A,0.31895885,0.3190012,4.23491e-05
BAZ2A,0.22433598,0.22437815,4.2170286e-05
VSTM2A,0.27050304,0.2705448,4.1753054e-05
SMARCD2,0.23994748,0.23998919,4.170835e-05
TIMP3,0.29034236,0.29038367,4.130602e-05
THOC2,0.23256685,0.23260812,4.1276217e-05
CAST,0.23194169,0.23198284,4.1157007e-05
CAPG,0.26709354,0.26713455,4.1007996e-05
ZNF292,0.24200009,0.24204098,4.0888786e-05
PCF11,0.25614628,0.25618675,4.0471554e-05
EIF3F,0.27258682,0.2726272,4.0382147e-05
CHD4,0.24603815,0.24607766,3.950298e-05
THBS1,0.28158906,0.28162837,3.9309263e-05
SEMA3F,0.2725985,0.27263775,3.924966e-05
ACTR2,0.24152267,0.24156179,3.9115548e-05
BOD1L1,0.2546688,0.2547079,3.9100647e-05
NAIP,0.27256033,0.2725993,3.8981438e-05
U2SURP,0.20214464,0.20218313,3.84897e-05
NEURL1,0.23978928,0.23982713,3.784895e-05
RBBP5,0.26122054,0.26125836,3.7819147e-05
SOX12,0.26018426,0.26022178,3.7521124e-05
ANKRD36C,0.27265114,0.27268863,3.749132e-05
AKAP9,0.19519983,0.1952372,3.7372112e-05
NVL,0.25803494,0.2580717,3.6746264e-05
HLA-DQB1,0.27361932,0.2736558,3.6478043e-05
DAZAP2,0.25072584,0.25076142,3.5583973e-05
ZC3H13,0.2562142,0.25624976,3.555417e-05
OFD1,0.23871411,0.23874937,3.5256147e-05
CERS4,0.26810244,0.26813745,3.501773e-05
LRRFIP1,0.24403138,0.24406615,3.476441e-05
NFIC,0.24942411,0.24945883,3.4719706e-05
ANKRD30B,0.27517104,0.27520537,3.4332275e-05
HLA-DQA1,0.276468,0.2765023,3.4302473e-05
RIC8A,0.25014547,0.25017965,3.4183264e-05
TNRC6A,0.21819662,0.2182307,3.4078956e-05
MAGED2,0.14636655,0.14639972,3.3169985e-05
RMND1,0.25273976,0.25277275,3.299117e-05
SLC4A8,0.21305715,0.21308975,3.260374e-05
CCL5,0.28039724,0.2804293,3.20673e-05
CDC42BPA,0.2750347,0.2750663,3.159046e-05
ATAD2,0.25164756,0.25167888,3.132224e-05
ASH1L,0.17005894,0.17008975,3.08156e-05
PTP4A2,0.27381188,0.27384254,3.066659e-05
CPNE7,0.26354253,0.26357308,3.054738e-05
NKTR,0.22255947,0.22258994,3.0472875e-05
CORO1A,0.28335562,0.28338608,3.0457973e-05
TULP4,0.24677095,0.24680111,3.015995e-05
CWF19L2,0.2593206,0.25935072,3.0130148e-05
SLU7,0.24457666,0.24460676,3.0100346e-05
CEP290,0.25805658,0.25808644,2.9861927e-05
MMP2,0.34286815,0.34289786,2.9712915e-05
COL2A1,0.23307016,0.23309982,2.965331e-05
TSPAN13,0.13957477,0.13960424,2.9474497e-05
SH3BGRL,0.25059068,0.25061998,2.9295683e-05
KIAA1522,0.2742863,0.27431557,2.926588e-05
PABPC4,0.26109472,0.26112396,2.9236078e-05
SBNO1,0.24035545,0.24038456,2.9116869e-05
PHIP,0.24397239,0.24400128,2.8893352e-05
DAAM1,0.24381231,0.24384113,2.8818846e-05
SPECC1L,0.20935816,0.20938693,2.8774142e-05
IFI16,0.3185594,0.31858805,2.8640032e-05
SFPQ,0.26879203,0.26882032,2.8282404e-05
NBPF10,0.26946142,0.26948947,2.8043985e-05
KCNE4,0.26975194,0.26977974,2.7805567e-05
NFIB,0.27565536,0.2756831,2.7745962e-05
CD2,0.26839718,0.26842487,2.7686357e-05
ARL6IP4,0.19861278,0.19864042,2.7641654e-05
SAMHD1,0.25144595,0.25147355,2.759695e-05
SLTM,0.20048131,0.20050864,2.732873e-05
TAF3,0.2698251,0.26985213,2.7030706e-05
SMC4,0.21881106,0.2188381,2.7030706e-05
SERPING1,0.27910003,0.279127,2.6971102e-05
CD3E,0.27051887,0.2705457,2.682209e-05
CHD2,0.18795344,0.18798003,2.6583672e-05
ARID1B,0.257165,0.25719145,2.643466e-05
WDR82,0.18069409,0.18072048,2.6389956e-05
ITGB5,0.26762453,0.26765087,2.6345253e-05
MXRA8,0.2781695,0.2781958,2.6285648e-05
YME1L1,0.24524565,0.24527147,2.5823712e-05
IRF1,0.22878827,0.22881408,2.5808811e-05
KTN1,0.16447939,0.16450514,2.5749207e-05
MS4A7,0.25539008,0.2554158,2.5719404e-05
FBN2,0.3044826,0.30450827,2.56598e-05
PHF20L1,0.23725253,0.23727813,2.5600195e-05
FGFR1,0.24661386,0.24663909,2.5227666e-05
FCGR2A,0.26681653,0.26684162,2.5093555e-05
KHDRBS1,0.24502353,0.24504833,2.4795532e-05
MAN2A1,0.2506637,0.25068837,2.4676323e-05
NCOR1,0.20265101,0.20267563,2.4616718e-05
CCAR1,0.2662992,0.2663238,2.4616718e-05
MAFB,0.2723849,0.27240953,2.4616718e-05
IL1R1,0.28917214,0.2891967,2.4557114e-05
NF1,0.22748484,0.22750902,2.4184585e-05
LRP1,0.3012506,0.30127478,2.4169683e-05
SMC3,0.23558635,0.23561044,2.4095178e-05
MRPS30,0.2710786,0.2711023,2.3722649e-05
SFRP4,0.27917624,0.27919984,2.360344e-05
HSP90AB1,0.08368574,0.083709165,2.3424625e-05
SYCP2,0.26458934,0.26461264,2.3305416e-05
LARP7,0.24798311,0.24800636,2.3245811e-05
APOL6,0.2541236,0.25414684,2.3245811e-05
UBE2R2,0.23965408,0.23967728,2.3201108e-05
ZNF326,0.22957282,0.22959581,2.2992492e-05
GATAD2B,0.22720626,0.22722901,2.2754073e-05
SFRP2,0.28709424,0.28711697,2.2739172e-05
ITGB2,0.26900062,0.26902297,2.2351742e-05
VPS51,0.24809998,0.24812219,2.220273e-05
ZNF106,0.2700361,0.27005827,2.2172928e-05
PAPOLA,0.2195756,0.21959776,2.2158027e-05
CD52,0.26962313,0.2696452,2.208352e-05
SRRM1,0.23826115,0.2382831,2.194941e-05
ARID1A,0.2803856,0.28040755,2.193451e-05
TYMP,0.3135761,0.313598,2.1904707e-05
GPX3,0.28398603,0.28400794,2.1904707e-05
CDH11,0.27849135,0.27851322,2.1874905e-05
TRIB2,0.27511656,0.27513814,2.1576881e-05
PTPRC,0.2728947,0.272916,2.1278858e-05
RYBP,0.23842248,0.2384437,2.1219254e-05
RPS3A,0.13542196,0.13544314,2.117455e-05
BIRC3,0.25482664,0.25484774,2.1100044e-05
ASAH1,0.23630595,0.23632699,2.104044e-05
SLC44A1,0.25049728,0.25051832,2.104044e-05
CETN3,0.25858635,0.25860736,2.1010637e-05
SETD2,0.27199072,0.2720117,2.0980835e-05
EIF1B,0.18037625,0.18039705,2.0802021e-05
FSIP1,0.2621894,0.26221007,2.0682812e-05
PDXDC1,0.27132642,0.27134702,2.0593405e-05
RTF1,0.23236181,0.23238239,2.0578504e-05
EDC4,0.22780813,0.22782865,2.0518899e-05
ACAP2,0.30049142,0.30051193,2.0503998e-05
NFATC2IP,0.23333465,0.23335494,2.0295382e-05
CAMK2B,0.23806687,0.23808713,2.026558e-05
YIPF5,0.24718423,0.2472044,2.0161271e-05
MARK3,0.2302765,0.23029648,1.9982457e-05
TNFRSF1B,0.26581433,0.2658343,1.9967556e-05
PRPF38B,0.23539427,0.23541409,1.9818544e-05
AGGF1,0.24669713,0.24671692,1.9788742e-05
CCDC25,0.26967794,0.26969764,1.9699335e-05
RBM20,0.2695867,0.26960623,1.9520521e-05
CTSS,0.66473275,0.6647522,1.9431114e-05
SLC25A6,0.2807658,0.2807852,1.9401312e-05
CD37,0.2704965,0.2705159,1.9401312e-05
CDK16,0.3003553,0.30037466,1.937151e-05
TXNIP,0.22322984,0.223249,1.9162893e-05
ITPA,0.21244538,0.2124645,1.911819e-05
ZEB2,0.25994286,0.25996196,1.9103289e-05
SF3B1,0.27279148,0.27281058,1.9103289e-05
STAT3,0.17155404,0.17157313,1.9088387e-05
DAXX,0.2524041,0.2524231,1.9013882e-05
NR2F2,0.26690552,0.2669245,1.898408e-05
CD6,0.26962003,0.26963896,1.8924475e-05
YY1,0.2678216,0.26784047,1.886487e-05
IL10RA,0.26594183,0.2659606,1.8775463e-05
C1S,0.35322803,0.35324675,1.8715858e-05
RANBP1,0.27060106,0.27061975,1.8686056e-05
TLE3,0.25689188,0.25691056,1.8686056e-05
DNAJC21,0.22211947,0.22213814,1.8671155e-05
GAS6,0.27522367,0.27524233,1.8656254e-05
ARID4B,0.22037394,0.22039255,1.861155e-05
RNMT,0.25354767,0.2535662,1.8537045e-05
SRSF6,0.2719661,0.2719846,1.8507242e-05
LGMN,0.19731747,0.19733596,1.8492341e-05
TCOF1,0.25095218,0.25097066,1.847744e-05
ASPM,0.26908588,0.26910436,1.847744e-05
CHD1,0.24947432,0.24949266,1.834333e-05
LUZP1,0.24484654,0.24486478,1.8239021e-05
TPR,0.25821608,0.2582343,1.8209219e-05
YY1AP1,0.24317767,0.24319582,1.8149614e-05
TOP1,0.18077388,0.18079203,1.8149614e-05
RPL7L1,0.2710306,0.27104867,1.8060207e-05
NUAK1,0.26583007,0.2658481,1.8030405e-05
BCL7C,0.23672257,0.23674029,1.771748e-05
BRD3,0.2432837,0.24330135,1.7642975e-05
ANKRD11,0.22626314,0.22628076,1.7628074e-05
RALBP1,0.24265832,0.24267587,1.7553568e-05
ZKSCAN1,0.24473245,0.24475001,1.7553568e-05
SMCHD1,0.2747989,0.27481624,1.7344952e-05
NUMA1,0.15937585,0.15939319,1.7344952e-05
CHCHD5,0.25110492,0.25112218,1.7255545e-05
SMAP2,0.2763586,0.2763758,1.719594e-05
ANKRD36B,0.26983726,0.26985443,1.7166138e-05
RPL5,0.25673106,0.25674823,1.7166138e-05
SZRD1,0.25246125,0.25247833,1.707673e-05
ERAP1,0.24941513,0.24943216,1.7032027e-05
PRKAR2A,0.23859823,0.23861523,1.7002225e-05
USP1,0.25373158,0.25374857,1.6987324e-05
KNOP1,0.25032255,0.25033954,1.6987324e-05
GOLGA2,0.2368826,0.23689957,1.6972423e-05
PRPF4B,0.21182592,0.21184282,1.6897917e-05
PPP1R14B,0.24245608,0.24247293,1.6853213e-05
LMO4,0.26754197,0.2675588,1.6838312e-05
PABPN1,0.27068144,0.27069825,1.680851e-05
H3F3A,0.06989629,0.069913,1.6711652e-05
SPAG1,0.25447643,0.25449312,1.66893e-05
DDX21,0.2141525,0.21416914,1.6644597e-05
SREK1,0.2727216,0.27273822,1.6629696e-05
OTUD7B,0.25203764,0.25205427,1.6629696e-05
TCEAL1,0.23202246,0.23203908,1.6614795e-05
FBXW4,0.23456764,0.23458426,1.6614795e-05
PCM1,0.19784464,0.19786105,1.6406178e-05
RIF1,0.25459296,0.25460935,1.6391277e-05
IGFLR1,0.2675448,0.2675612,1.6391277e-05
TMEM131,0.25343993,0.25345626,1.6331673e-05
EIF4A2,0.12409571,0.12411202,1.6309321e-05
PRRC2A,0.23434725,0.23436354,1.628697e-05
BAZ1B,0.25246385,0.25247985,1.6003847e-05
CD74,0.9922161,0.9922321,1.5974045e-05
DDX18,0.23313463,0.23315059,1.5959144e-05
FAM204A,0.26104957,0.2610655,1.5944242e-05
ASTN2,0.26485735,0.26487327,1.591444e-05
SMOC2,0.31501615,0.31503206,1.591444e-05
N4BP2L2,0.21862149,0.21863726,1.5765429e-05
UTRN,0.2332458,0.2332615,1.5690923e-05
NKAP,0.25608614,0.25610182,1.5676022e-05
PTPN14,0.28044114,0.2804568,1.5676022e-05
ARHGAP32,0.25863874,0.2586543,1.5556812e-05
PYCR2,0.25144067,0.25145623,1.5556812e-05
RBBP6,0.2462603,0.24627577,1.5467405e-05
ARHGEF2,0.23857738,0.2385928,1.5422702e-05
CHD7,0.24967629,0.2496916,1.5318394e-05
CACUL1,0.23328245,0.23329768,1.5228987e-05
RPS6,0.12019865,0.120213866,1.5214086e-05
RFC1,0.24816537,0.24818058,1.5214086e-05
DNAJC2,0.23991124,0.23992646,1.5214086e-05
HNRNPL,0.15506804,0.15508315,1.5109777e-05
CCDC88A,0.21484497,0.21485998,1.5005469e-05
EIF2AK2,0.21593419,0.2159492,1.5005469e-05
MUC1,0.98954844,0.9895634,1.4960766e-05
HIST2H2BE,0.2382261,0.23824103,1.49309635e-05
HCG18,0.26977026,0.2697852,1.49309635e-05
BLMH,0.26916656,0.26918146,1.4901161e-05
TNRC6B,0.21528792,0.21530281,1.488626e-05
LCP1,0.23539045,0.23540531,1.4856458e-05
MIDN,0.1997777,0.19979243,1.4737248e-05
CSNK1D,0.18888687,0.1889016,1.4737248e-05
KCNMA1,0.22586417,0.22587886,1.4692545e-05
ENTPD1,0.27481663,0.27483132,1.4692545e-05
ARFGEF3,0.21280172,0.21281639,1.4662743e-05
CELF1,0.23334637,0.23336102,1.4647841e-05
PRRC2B,0.2152238,0.21523844,1.463294e-05
PHF10,0.2758995,0.27591404,1.4543533e-05
RACGAP1,0.27038628,0.2704008,1.4513731e-05
TRA2B,0.31365576,0.31367025,1.4483929e-05
YIPF4,0.23349251,0.23350699,1.4483929e-05
CBFA2T2,0.22641952,0.22643395,1.4424324e-05
VWF,0.2773626,0.27737698,1.4364719e-05
BMI1,0.23120168,0.23121603,1.4349818e-05
POLD2,0.22878247,0.22879678,1.4305115e-05
LAIR1,0.2685628,0.2685771,1.4305115e-05
ACKR1,0.27065593,0.2706702,1.4275312e-05
RBM27,0.24951956,0.24953371,1.4156103e-05
CXCL10,0.24170023,0.24171433,1.40964985e-05
GINS2,0.23984008,0.23985417,1.40964985e-05
CCL19,0.27084708,0.27086118,1.40964985e-05
CNOT7,0.2663301,0.26634416,1.4066696e-05
LEO1,0.23765518,0.23766924,1.4066696e-05
SLK,0.22749256,0.22750661,1.4051795e-05
TSPAN15,0.2531761,0.2531901,1.40070915e-05
ZNF552,0.24302763,0.2430416,1.3977289e-05
SCD5,0.26239955,0.26241347,1.3917685e-05
BDP1,0.24412644,0.24414033,1.3887882e-05
RBPJ,0.251324,0.25133774,1.3738871e-05
TCF4,0.26880378,0.26881748,1.3709068e-05
BNIP3L,0.27024662,0.2702602,1.3589859e-05
SLFN5,0.33590075,0.33591425,1.3500452e-05
SPOCK2,0.2778826,0.27789608,1.347065e-05
METAP2,0.23428825,0.23430167,1.3425946e-05
NPEPL1,0.23731649,0.23732992,1.3425946e-05
NAA15,0.22669816,0.22671156,1.3396144e-05
MS4A6A,0.26721898,0.26723236,1.3381243e-05
CEP152,0.25865668,0.25867003,1.335144e-05
JUP,0.12666902,0.12668236,1.3336539e-05
RBMX2,0.2636425,0.2636558,1.3321638e-05
NUP58,0.27528563,0.2752989,1.32620335e-05
CREB3L1,0.27515325,0.27516642,1.31726265e-05
FXYD6,0.26242936,0.2624425,1.3142824e-05
CD3D,0.26674372,0.26675686,1.3142824e-05
PHF14,0.22621906,0.22623219,1.3127923e-05
ATP2B1,0.25685114,0.25686425,1.3113022e-05
CRBN,0.23381016,0.23382327,1.3113022e-05
UTP23,0.21819453,0.21820763,1.3098121e-05
NELFB,0.23767135,0.23768443,1.30832195e-05
AUTS2,0.17082395,0.17083703,1.30832195e-05
ANP32E,0.27201265,0.27202556,1.2904406e-05
WBP1L,0.26938048,0.26939335,1.2874603e-05
SLC35A3,0.23554187,0.23555471,1.2844801e-05
XIAP,0.24333031,0.24334316,1.2844801e-05
TPT1-AS1,0.26952314,0.269536,1.2844801e-05
STRBP,0.21877927,0.21879208,1.2814999e-05
CENPE,0.27092567,0.27093843,1.2755394e-05
ITSN2,0.23662174,0.23663445,1.27106905e-05
GCC2,0.24372934,0.24374202,1.2680888e-05
EPSTI1,0.2558672,0.25587985,1.2636185e-05
TRIM8,0.23251064,0.23252326,1.26212835e-05
HIPK1,0.23554468,0.2355573,1.26212835e-05
KCTD12,0.27757764,0.27759013,1.2487173e-05
DENND1A,0.2231417,0.22315414,1.244247e-05
COL6A3,0.41121373,0.41122612,1.2397766e-05
MSI2,0.20429601,0.20430838,1.2367964e-05
OSBPL5,0.27249745,0.27250978,1.23381615e-05
FAM133B,0.2575356,0.25754791,1.2308359e-05
NBPF14,0.27049848,0.27051076,1.2278557e-05
IK,0.24805732,0.24806958,1.2263656e-05
EPB41,0.24955739,0.24956962,1.2233853e-05
PUM2,0.1963321,0.19634432,1.2218952e-05
CDK5RAP2,0.2628196,0.2628318,1.2218952e-05
DHX29,0.25111222,0.25112438,1.21593475e-05
KIF21A,0.25035572,0.25036785,1.2129545e-05
IP6K2,0.18484344,0.18485552,1.2084842e-05
PRRX1,0.27593392,0.275946,1.2069941e-05
LRRC15,0.2705583,0.27057034,1.2040138e-05
TMEM119,0.26965567,0.2696677,1.2040138e-05
CD276,0.24414837,0.2441604,1.2025237e-05
RSF1,0.23530531,0.23531727,1.1965632e-05
TP53BP1,0.22587594,0.2258879,1.1950731e-05
GRK2,0.23082715,0.23083903,1.18762255e-05
SEC62,0.19040272,0.1904146,1.18762255e-05
GATC,0.26014915,0.26016098,1.1831522e-05
IER3IP1,0.23292938,0.23294115,1.1771917e-05
HECTD1,0.22812434,0.22813605,1.1712313e-05
IRF2BPL,0.236487,0.2364987,1.16974115e-05
AR,0.2649047,0.26491633,1.1622906e-05
ZBTB20,0.17953542,0.17954703,1.1608005e-05
CNN2,0.24344459,0.24345618,1.1593103e-05
PIAS2,0.2435434,0.243555,1.1593103e-05
ZFP36L2,0.1899023,0.18991388,1.1578202e-05
ENG,0.3074705,0.30748203,1.1533499e-05
ZNF37A,0.27025294,0.27026448,1.1533499e-05
GBP1,0.20903729,0.2090488,1.1503696e-05
SERPINF1,0.28314564,0.28315708,1.1444092e-05
CELSR3,0.24999481,0.25000623,1.14142895e-05
KIAA0586,0.25635102,0.25636244,1.14142895e-05
FAM102B,0.25527585,0.25528723,1.1384487e-05
STAB1,0.29520342,0.2952148,1.1384487e-05
LAMB1,0.3240254,0.32403678,1.1384487e-05
SNW1,0.25724575,0.2572571,1.1354685e-05
SMARCD3,0.20842056,0.2084319,1.1339784e-05
KMT2A,0.23343417,0.23344547,1.129508e-05
HCST,0.26995593,0.26996723,1.129508e-05
RBM5,0.20483853,0.20484981,1.1280179e-05
CDC42BPB,0.21372272,0.213734,1.1280179e-05
DIS3,0.24870029,0.24871156,1.1265278e-05
REL,0.24435222,0.24436344,1.1220574e-05
PRMT2,0.23356017,0.23357138,1.1205673e-05
DHX36,0.211367,0.2113782,1.1205673e-05
TGOLN2,0.20551492,0.20552608,1.116097e-05
CD84,0.27179378,0.27180493,1.1146069e-05
MTA3,0.2494389,0.24945001,1.1116266e-05
FXYD5,0.7653931,0.76540416,1.1086464e-05
ARHGEF3,0.25971517,0.25972623,1.1056662e-05
MLEC,0.27610764,0.27611867,1.1026859e-05
SUDS3,0.23562256,0.23563357,1.1011958e-05
ERCC1,0.24328175,0.24329276,1.1011958e-05
C6orf62,0.21908288,0.21909386,1.0982156e-05
FBXO28,0.24863058,0.24864152,1.0937452e-05
CYBB,0.26012892,0.26013985,1.0937452e-05
MARVELD1,0.2576897,0.2577006,1.0877848e-05
RUBCN,0.2474699,0.24748076,1.08629465e-05
