Gene,IG Score Before Training,IG Score After Training,change
TERF1,0.2689414322376251,0.0002412217581877,0.26870021047943743
SBSPON,0.2689414322376251,0.0002654908748809,0.2686759413627442
C8orf89,0.2689414322376251,0.0002434723137412,0.2686979599238839
RDH10,0.2689414322376251,0.0002381340309511,0.26870329820667405
RPL7,0.2689414322376251,0.2689414322376251,0.0
RDH10-AS1,0.2689414322376251,0.2689414322376251,0.0
STAU2-AS1,0.2689414322376251,0.2689414322376251,0.0
TCEB1,0.2689414322376251,0.2689414322376251,0.0
TMEM70,0.2689414322376251,0.0002415273775113,0.2686999048601138
LY96,0.2689414322376251,0.0002383527753408,0.26870307946228433
GDAP1,0.2689414322376251,0.0002369678404647,0.26870446439716045
MIR5681A,0.2689414322376251,0.2689414322376251,0.0
MIR5681B,0.2689414322376251,0.2689414322376251,0.0
MIR2052,0.2689414322376251,0.2689414322376251,0.0
CRISPLD1,0.2689414322376251,0.0002436585491523,0.2686977736884728
PEX2,0.2689414322376251,0.0002369255962548,0.2687045066413703
MIR3149,0.2689414322376251,0.2689414322376251,0.0
PKIA,0.2689414322376251,0.0002414138580206,0.2687000183796045
PKIA-AS1,0.2689414322376251,0.2689414322376251,0.0
ZC2HC1A,0.2689414322376251,0.0002370982256252,0.26870433401199995
LOC101241902,0.2689414322376251,0.2689414322376251,0.0
STMN2,0.2689414322376251,0.000242530266405,0.2686989019712201
HEY1,0.2689414322376251,0.0002212437684647,0.2687201884691604
LINC01607,0.2689414322376251,0.2689414322376251,0.0
MIR5708,0.2689414322376251,0.2689414322376251,0.0
ZBTB10,0.2689414322376251,0.000240249937633,0.2687011822999921
FABP5,0.2689414322376251,0.0002420763194095,0.26869935591821564
FABP4,0.2689414322376251,0.0002422776306048,0.2686991546070203
PMP2,0.2689414322376251,0.0002423178520984,0.26869911438552674
FABP9,0.2689414322376251,0.0002430439344607,0.26869838830316445
ZFAND1,0.2689414322376251,0.000294049095828,0.26864738314179715
CHMP4C,0.2689414322376251,0.000236709267483,0.26870472297014214
SLC10A5,0.2689414322376251,0.0002412749017821,0.268700157335843
SNX16,0.2689414322376251,0.0002408997388556,0.2687005324987695
LOC101927141,0.2689414322376251,0.2689414322376251,0.0
LINC01419,0.2689414322376251,0.2689414322376251,0.0
LRRCC1,0.2689414322376251,0.0002413243491901,0.268700107888435
LOC102723322,0.2689414322376251,0.2689414322376251,0.0
C8orf59,0.2689414322376251,0.2689414322376251,0.0
CA13,0.2689414322376251,0.0002410178421996,0.2687004143954255
CA1,0.2689414322376251,0.0002428238949505,0.2686986083426746
CA3,0.2689414322376251,0.0002420615201117,0.26869937071751343
CA2,0.2689414322376251,0.000239741479163,0.2687016907584621
REXO1L2P,0.2689414322376251,0.2689414322376251,0.0
PSKH2,0.2689414322376251,0.0002423414262011,0.268699090811424
SLC7A13,0.2689414322376251,0.0002430256281513,0.2686984066094738
CPNE3,0.2689414322376251,0.0002341405197512,0.26870729171787394
DCAF4L2,0.2689414322376251,0.000242205831455,0.2686992264061701
LOC101929709,0.2689414322376251,0.2689414322376251,0.0
NBN,0.2689414322376251,0.0002387057465966,0.2687027264910285
CALB1,0.2689414322376251,0.0002419373922748,0.26869949484535033
LINC01030,0.2689414322376251,0.2689414322376251,0.0
TMEM64,0.2689414322376251,0.0002369757421547,0.2687044564954704
TMEM55A,0.2689414322376251,0.2689414322376251,0.0
OTUD6B-AS1,0.2689414322376251,0.2689414322376251,0.0
OTUD6B,0.2689414322376251,0.0002331298455828,0.2687083023920423
LRRC69,0.2689414322376251,0.0002406993153272,0.2687007329222979
MIR4661,0.2689414322376251,0.2689414322376251,0.0
LOC102724710,0.2689414322376251,0.2689414322376251,0.0
FLJ46284,0.2689414322376251,0.2689414322376251,0.0
MIR8084,0.2689414322376251,0.2689414322376251,0.0
C8orf87,0.2689414322376251,0.2689414322376251,0.0
RBM12B,0.2689414322376251,0.0002322988875675,0.26870913335005764
RBM12B-AS1,0.2689414322376251,0.2689414322376251,0.0
TMEM67,0.2689414322376251,0.0002904345747083,0.26865099766291684
MIR378D2,0.2689414322376251,0.2689414322376251,0.0
PDP1,0.2689414322376251,0.0002408010041108,0.26870063123351434
CDH17,0.2689414322376251,0.000242842870648,0.2686985893669771
GEM,0.2689414322376251,0.0003004398604389,0.26864099237718625
FSBP,0.2689414322376251,0.2689414322376251,0.0
RAD54B,0.2689414322376251,0.0002819700748659,0.2686594621627592
ESRP1,0.2689414322376251,1.7651829693932086e-05,0.2689237804079312
LOC100288748,0.2689414322376251,0.2689414322376251,0.0
INTS8,0.2689414322376251,0.0002994612732436,0.2686419709643815
CCNE2,0.2689414322376251,0.0002816551714204,0.2686597770662047
TP53INP1,0.2689414322376251,0.000241124027525,0.2687003082101001
LOC105375650,0.2689414322376251,0.2689414322376251,0.0
MIR3150B,0.2689414322376251,0.2689414322376251,0.0
MIR3150A,0.2689414322376251,0.2689414322376251,0.0
PLEKHF2,0.2689414322376251,0.0002273739664815,0.26871405827114364
LINC01298,0.2689414322376251,0.2689414322376251,0.0
C8orf37,0.2689414322376251,0.000241872126935,0.2686995601106901
LOC100500773,0.2689414322376251,0.2689414322376251,0.0
GDF6,0.2689414322376251,0.0002416215866105,0.2686998106510146
UQCRB,0.2689414322376251,2.0556681192829277e-05,0.2689208755564323
MTERF3,0.2689414322376251,0.0002366986736888,0.2687047335639363
PTDSS1,0.2689414322376251,1.823209822759964e-05,0.2689232001393975
LOC102724804,0.2689414322376251,0.2689414322376251,0.0
TSPYL5,0.2689414322376251,0.0002368869609199,0.26870454527670523
ERICH5,0.2689414322376251,0.0002412847970845,0.2687001474405406
SNORA72,0.2689414322376251,0.2689414322376251,0.0
RIDA,0.2689414322376251,0.0002420368400635,0.2686993953975616
POP1,0.2689414322376251,0.0002416570496279,0.2686997751879972
NIPAL2,0.2689414322376251,0.0002420649834675,0.2686993672541576
KCNS2,0.2689414322376251,0.0002436320792185,0.2686978001584066
OSR2,0.2689414322376251,0.0002410224406048,0.2687004097970203
MIR599,0.2689414322376251,0.2689414322376251,0.0
MIR875,0.2689414322376251,0.2689414322376251,0.0
COX6C,0.2689414322376251,0.00022713560611,0.26871429663151514
MIR1273A,0.2689414322376251,0.2689414322376251,0.0
SPAG1,0.2689414322376251,0.0002406759303994,0.26870075630722573
POLR2K,0.2689414322376251,0.0002333949669264,0.2687080372706987
MIR4471,0.2689414322376251,0.2689414322376251,0.0
SNX31,0.2689414322376251,0.0002429208980174,0.2686985113396077
PABPC1,0.2689414322376251,0.2689414322376251,0.0
MIR7705,0.2689414322376251,0.2689414322376251,0.0
ZNF706,0.2689414322376251,0.0002338984195375,0.2687075338180876
NACAP1,0.2689414322376251,0.2689414322376251,0.0
LOC104054148,0.2689414322376251,0.2689414322376251,0.0
MIR5680,0.2689414322376251,0.2689414322376251,0.0
UBR5-AS1,0.2689414322376251,0.2689414322376251,0.0
ODF1,0.2689414322376251,0.0002427954168524,0.2686986368207727
KLF10,0.2689414322376251,0.0002403546241112,0.2687010776135139
AZIN1,0.2689414322376251,1.7846312402980402e-05,0.26892358592522214
BAALC-AS2,0.2689414322376251,0.2689414322376251,0.0
MIR3151,0.2689414322376251,0.2689414322376251,0.0
BAALC-AS1,0.2689414322376251,0.2689414322376251,0.0
FZD6,0.2689414322376251,0.0002803766692522,0.26866105556837294
CTHRC1,0.2689414322376251,0.0002632674295455,0.2686781648080796
SLC25A32,0.2689414322376251,0.0002411488530924,0.2687002833845327
DCSTAMP,0.2689414322376251,0.0002416294155409,0.2686998028220842
LRP12,0.2689414322376251,0.0002877379884012,0.2686536942492239
MIR548A3,0.2689414322376251,0.2689414322376251,0.0
ABRA,0.2689414322376251,0.0002422358520561,0.268699196385569
EIF3E,0.2689414322376251,0.0002436104550724,0.26869782178255275
EMC2,0.2689414322376251,0.000257327890722,0.2686841043469031
TRHR,0.2689414322376251,0.0002417118957964,0.2686997203418287
ENY2,0.2689414322376251,0.0002256079314975,0.2687158243061276
EBAG9,0.2689414322376251,0.0002442011609673,0.2686972310766578
LOC100132813,0.2689414322376251,0.2689414322376251,0.0
MIR2053,0.2689414322376251,0.2689414322376251,0.0
UTP23,0.2689414322376251,0.0002541908179409,0.2686872414196842
RAD21,0.2689414322376251,0.0002355951874051,0.26870583705022
RAD21-AS1,0.2689414322376251,0.2689414322376251,0.0
MIR3610,0.2689414322376251,0.2689414322376251,0.0
AARD,0.2689414322376251,0.0002411943714832,0.26870023786614194
MED30,0.2689414322376251,0.0002370672737015,0.26870436496392364
SAMD12-AS1,0.2689414322376251,0.2689414322376251,0.0
TNFRSF11B,0.2689414322376251,0.0002381279045948,0.2687033043330303
LOC101927513,0.2689414322376251,0.2689414322376251,0.0
MAL2,0.2689414322376251,0.0002905306755565,0.2686509015620686
MIR548AZ,0.2689414322376251,0.2689414322376251,0.0
NOV,0.2689414322376251,0.2689414322376251,0.0
DSCC1,0.2689414322376251,0.0002391403977526,0.26870229183987254
MRPL13,0.2689414322376251,0.2689414322376251,0.0
LOC101927543,0.2689414322376251,0.2689414322376251,0.0
HAS2-AS1,0.2689414322376251,0.2689414322376251,0.0
DERL1,0.2689414322376251,0.0002379152574576,0.26870351698016753
FAM83A-AS1,0.2689414322376251,0.2689414322376251,0.0
ZHX1,0.2689414322376251,0.0002378526696702,0.26870357956795493
MIR4663,0.2689414322376251,0.2689414322376251,0.0
C8orf76,0.2689414322376251,0.0002371549780946,0.2687042772595305
ZHX1-C8orf76,0.2689414322376251,0.2689414322376251,0.0
MIR548D1,0.2689414322376251,0.2689414322376251,0.0
MIR548AA1,0.2689414322376251,0.2689414322376251,0.0
WDYHV1,0.2689414322376251,0.0002369587891735,0.2687044734484516
FBXO32,0.2689414322376251,0.0002359940262977,0.2687054382113274
KLHL38,0.2689414322376251,0.00024314498296,0.2686982872546651
FAM91A1,0.2689414322376251,0.000236381572904,0.2687050506647211
LOC101927588,0.2689414322376251,0.2689414322376251,0.0
TMEM65,0.2689414322376251,0.0002372748567722,0.2687041573808529
TRMT12,0.2689414322376251,0.0002399930672254,0.26870143917039974
RNF139-AS1,0.2689414322376251,0.2689414322376251,0.0
RNF139,0.2689414322376251,0.0002362736267969,0.2687051586108282
MIR6844,0.2689414322376251,0.2689414322376251,0.0
NDUFB9,0.2689414322376251,1.6166339264600538e-05,0.2689252658983605
MIR4662B,0.2689414322376251,0.2689414322376251,0.0
MIR4662A,0.2689414322376251,0.2689414322376251,0.0
LINC00964,0.2689414322376251,0.2689414322376251,0.0
ZNF572,0.2689414322376251,0.0002420296805212,0.2686994025571039
LOC105375744,0.2689414322376251,0.2689414322376251,0.0
SQLE,0.2689414322376251,0.0002364095125813,0.2687050227250438
LINC00861,0.2689414322376251,0.2689414322376251,0.0
LOC101927657,0.2689414322376251,0.2689414322376251,0.0
FAM84B,0.2689414322376251,0.2689414322376251,0.0
PCAT1,0.2689414322376251,0.2689414322376251,0.0
PCAT2,0.2689414322376251,0.2689414322376251,0.0
PRNCR1,0.2689414322376251,0.2689414322376251,0.0
CASC19,0.2689414322376251,0.2689414322376251,0.0
CCAT1,0.2689414322376251,0.2689414322376251,0.0
POU5F1B,0.2689414322376251,0.0002939479018095,0.26864748433581565
CASC11,0.2689414322376251,0.2689414322376251,0.0
MYC,0.2689414322376251,0.0002278461906826,0.2687135860469425
MIR1204,0.2689414322376251,0.2689414322376251,0.0
TMEM75,0.2689414322376251,0.2689414322376251,0.0
MIR1205,0.2689414322376251,0.2689414322376251,0.0
MIR1206,0.2689414322376251,0.2689414322376251,0.0
MIR1207,0.2689414322376251,0.2689414322376251,0.0
MIR1208,0.2689414322376251,0.2689414322376251,0.0
MIR3686,0.2689414322376251,0.2689414322376251,0.0
MIR5194,0.2689414322376251,0.2689414322376251,0.0
ASAP1-IT2,0.2689414322376251,0.2689414322376251,0.0
ASAP1-IT1,0.2689414322376251,0.2689414322376251,0.0
HHLA1,0.2689414322376251,0.0002427215804345,0.26869871065719064
OC90,0.2689414322376251,0.0002418619842501,0.26869957025337504
HPYR1,0.2689414322376251,0.2689414322376251,0.0
TMEM71,0.2689414322376251,0.0002416660572635,0.2686997661803616
MIR7848,0.2689414322376251,0.2689414322376251,0.0
WISP1,0.2689414322376251,0.2689414322376251,0.0
NDRG1,0.2689414322376251,0.0439167395234108,0.22502469271421432
LOC105375773,0.2689414322376251,0.2689414322376251,0.0
LOC101927798,0.2689414322376251,0.2689414322376251,0.0
LOC101927822,0.2689414322376251,0.2689414322376251,0.0
ZFAT-AS1,0.2689414322376251,0.2689414322376251,0.0
MIR30B,0.2689414322376251,0.2689414322376251,0.0
MIR30D,0.2689414322376251,0.2689414322376251,0.0
NCRNA00250,0.2689414322376251,0.2689414322376251,0.0
LOC101927915,0.2689414322376251,0.2689414322376251,0.0
KCNK9,0.2689414322376251,0.2689414322376251,0.0
CHRAC1,0.2689414322376251,0.0002588927745819,0.2686825394630432
AGO2,0.2689414322376251,0.0002249120443593,0.2687165201932658
MIR151A,0.2689414322376251,0.2689414322376251,0.0
SLC45A4,0.2689414322376251,0.0002368937275605,0.2687045385100646
LOC105375787,0.2689414322376251,0.2689414322376251,0.0
GPR20,0.2689414322376251,0.000238180582528,0.2687032516550971
LINC01300,0.2689414322376251,0.2689414322376251,0.0
MROH5,0.2689414322376251,0.2689414322376251,0.0
MIR1302-7,0.2689414322376251,0.2689414322376251,0.0
MIR4472-1,0.2689414322376251,0.2689414322376251,0.0
LINC00051,0.2689414322376251,0.2689414322376251,0.0
ARC,0.2689414322376251,0.0002408673608442,0.2687005648767809
LOC101928087,0.2689414322376251,0.2689414322376251,0.0
JRK,0.2689414322376251,0.0002828893484547,0.2686585428891704
PSCA,0.2689414322376251,0.0002408887230558,0.26870054351456935
LY6K,0.2689414322376251,0.0002377345226705,0.2687036977149546
LOC100288181,0.2689414322376251,0.2689414322376251,0.0
THEM6,0.2689414322376251,0.0002376221527811,0.268703810084844
SLURP1,0.2689414322376251,0.0002422552497591,0.268699176987866
LYPD2,0.2689414322376251,0.0002423557307338,0.26869907650689134
LYNX1,0.2689414322376251,0.0002409507578704,0.2687004814797547
LY6D,0.2689414322376251,0.0002420933742541,0.268699338863371
GML,0.2689414322376251,0.0002425244892947,0.26869890774833044
CYP11B1,0.2689414322376251,0.0002412173780612,0.2687002148595639
CYP11B2,0.2689414322376251,0.0002419539960101,0.268699478241615
CDC42P3,0.2689414322376251,0.2689414322376251,0.0
LY6E,0.2689414322376251,1.7622613086132333e-05,0.268923809624539
C8orf31,0.2689414322376251,0.2689414322376251,0.0
LY6H,0.2689414322376251,0.00024222797947,0.26869920425815513
GPIHBP1,0.2689414322376251,0.0002413779584458,0.2687000542791793
RHPN1,0.2689414322376251,0.0002363939565839,0.2687050382810412
GLI4,0.2689414322376251,0.0002374781033722,0.2687039541342529
MINCR,0.2689414322376251,0.2689414322376251,0.0
ZNF696,0.2689414322376251,0.0002422083489364,0.2686992238886887
TOP1MT,0.2689414322376251,0.0002306896494701,0.268710742588155
RHPN1-AS1,0.2689414322376251,0.2689414322376251,0.0
MAFA-AS1,0.2689414322376251,0.2689414322376251,0.0
MAFA,0.2689414322376251,0.0002403814578428,0.26870105077978235
GSDMD,0.2689414322376251,0.0002499192487448,0.26869151298888033
PYCRL,0.2689414322376251,0.2689414322376251,0.0
NAPRT,0.2689414322376251,0.0002684196224436,0.2686730126151815
EEF1D,0.2689414322376251,0.2689414322376251,0.0
TIGD5,0.2689414322376251,0.0002382555248914,0.26870317671273375
TSTA3,0.2689414322376251,0.0002418414514977,0.26869959078612743
ZNF623,0.2689414322376251,0.0002843706752173,0.2686570615624078
MROH6,0.2689414322376251,0.0002397492498857,0.26870168298773944
MAPK15,0.2689414322376251,0.0004967279382981,0.26844470429932704
ZNF707,0.2689414322376251,0.0002386791165918,0.2687027531210333
BREA2,0.2689414322376251,0.2689414322376251,0.0
CCDC166,0.2689414322376251,0.0002879811218008,0.26865345111582434
LOC101928160,0.2689414322376251,0.2689414322376251,0.0
MIR4664,0.2689414322376251,0.2689414322376251,0.0
FAM83H-AS1,0.2689414322376251,0.2689414322376251,0.0
LOC105375800,0.2689414322376251,0.2689414322376251,0.0
FAM83H,0.2689414322376251,0.0002277540770592,0.2687136781605659
PUF60,0.2689414322376251,0.0002966107567772,0.2686448214808479
NRBP2,0.2689414322376251,0.0002387936110608,0.26870263862656435
SCRIB,0.2689414322376251,0.0002362211671425,0.2687052110704826
MIR937,0.2689414322376251,0.2689414322376251,0.0
MIR6845,0.2689414322376251,0.2689414322376251,0.0
EPPK1,0.2689414322376251,2.7090220100944865e-05,0.2689143420175242
PARP10,0.2689414322376251,0.0002395344927208,0.26870189774490433
MIR661,0.2689414322376251,0.2689414322376251,0.0
GRINA,0.2689414322376251,0.0002975684183184,0.2686438638193067
SPATC1,0.2689414322376251,0.0002406701823929,0.26870076205523225
SHARPIN,0.2689414322376251,0.0002302956127095,0.26871113662491564
OPLAH,0.2689414322376251,0.0002393765025772,0.2687020557350479
MIR6846,0.2689414322376251,0.2689414322376251,0.0
EXOSC4,0.2689414322376251,0.0002372705494053,0.2687041616882198
MIR6847,0.2689414322376251,0.2689414322376251,0.0
GPAA1,0.2689414322376251,0.0002267934760311,0.268714638761594
CYC1,0.2689414322376251,1.7906662833411247e-05,0.2689235255747917
MAF1,0.2689414322376251,2.0758030586875972e-05,0.26892067420703825
WDR97,0.2689414322376251,0.0002403979597147,0.2687010342779104
HGH1,0.2689414322376251,0.0002365910477237,0.2687048411899014
BOP1,0.2689414322376251,0.0002405284030828,0.2687009038345423
MIR7112,0.2689414322376251,0.2689414322376251,0.0
SCX,0.2689414322376251,0.0002332817093702,0.2687081505282549
FBXL6,0.2689414322376251,0.0002403230027994,0.2687011092348257
DGAT1,0.2689414322376251,0.0002983470330946,0.2686430852045305
MIR6848,0.2689414322376251,0.2689414322376251,0.0
SCRT1,0.2689414322376251,0.0002414550835965,0.2686999771540286
TMEM249,0.2689414322376251,0.0002411582827335,0.2687002739548916
SLC52A2,0.2689414322376251,0.0002430038439342,0.2686984283936909
LOC101928902,0.2689414322376251,0.2689414322376251,0.0
ADCK5,0.2689414322376251,0.0002397243370069,0.2687017079006182
CPSF1,0.2689414322376251,0.0002363912499276,0.26870504098769754
MIR939,0.2689414322376251,0.2689414322376251,0.0
MIR1234,0.2689414322376251,0.2689414322376251,0.0
MIR6849,0.2689414322376251,0.2689414322376251,0.0
SLC39A4,0.2689414322376251,0.0002394337789155,0.2687019984587096
VPS28,0.2689414322376251,0.0002308306866325,0.26871060155099263
TONSL-AS1,0.2689414322376251,0.2689414322376251,0.0
MIR6893,0.2689414322376251,0.2689414322376251,0.0
CYHR1,0.2689414322376251,0.0002267716336064,0.2687146606040187
PPP1R16A,0.2689414322376251,0.000245487637585,0.26869594460004015
RECQL4,0.2689414322376251,0.0002422658581053,0.26869916637951985
KIFC2,0.2689414322376251,0.0002489700855221,0.268692462152103
FOXH1,0.2689414322376251,0.0002410755259916,0.2687003567116335
MFSD3,0.2689414322376251,0.0002382337261224,0.2687031985115027
LRRC14,0.2689414322376251,0.0002927450404968,0.2686486871971283
LRRC24,0.2689414322376251,0.0002407654246781,0.268700666812947
C8orf82,0.2689414322376251,0.0002383566607022,0.2687030755769229
GPT,0.2689414322376251,0.0002434491034364,0.26869798313418874
ZNF251,0.2689414322376251,0.0002411732421023,0.2687002589955228
ZNF34,0.2689414322376251,0.0002395966148469,0.2687018356227782
RPL8,0.2689414322376251,0.2689414322376251,0.0
MIR6850,0.2689414322376251,0.2689414322376251,0.0
ZNF517,0.2689414322376251,0.0002410449669696,0.26870038727065554
COMMD5,0.2689414322376251,0.0002364588872296,0.2687049733503955
ZNF250,0.2689414322376251,0.0002416469214949,0.2686997853161302
ZNF16,0.2689414322376251,0.0002394342300249,0.2687019980076002
ZNF252P,0.2689414322376251,0.2689414322376251,0.0
TMED10P1,0.2689414322376251,0.2689414322376251,0.0
ZNF252P-AS1,0.2689414322376251,0.2689414322376251,0.0
C8orf33,0.2689414322376251,0.000236709267483,0.26870472297014214
CNTNAP3P2,0.2689414322376251,0.2689414322376251,0.0
CNTNAP3B,0.2689414322376251,0.0002426132996333,0.2686988189379918
PTPRD,0.2689414322376251,0.0002387974818702,0.2687026347557549
BNC2,0.2689414322376251,0.0002423536643618,0.2686990785732633
ANKRD18B,0.2689414322376251,0.0002409672888461,0.268700464948779
IARS,0.2689414322376251,0.0002373565366724,0.2687040757009527
KIF27,0.2689414322376251,0.000290906522423,0.26865052571520215
TMEM245,0.2689414322376251,0.0002300081541761,0.268711424083449
PBX3,0.2689414322376251,0.0002403489052085,0.2687010833324166
LINC01230,0.2689414322376251,0.2689414322376251,0.0
SMARCA2,0.2689414322376251,0.0002459585666656,0.26869547367095953
GLIS3,0.2689414322376251,0.0002408368163742,0.2687005954212509
ZDHHC21,0.2689414322376251,0.0002385442057857,0.26870288803183945
CCDC171,0.2689414322376251,0.0002409916487522,0.26870044058887294
FOCAD,0.2689414322376251,0.0002387164568062,0.26870271578081895
CDKN2B-AS1,0.2689414322376251,0.2689414322376251,0.0
ADAMTSL1,0.2689414322376251,0.0002395874762441,0.26870184476138104
LINC00032,0.2689414322376251,0.2689414322376251,0.0
LINGO2,0.2689414322376251,0.0002417637733742,0.2686996684642509
DDX58,0.2689414322376251,0.0002363908133702,0.26870504142425494
FGF7P3,0.2689414322376251,0.2689414322376251,0.0
TJP2,0.2689414322376251,0.2689414322376251,0.0
SMC5-AS1,0.2689414322376251,0.2689414322376251,0.0
ZFAND5,0.2689414322376251,0.2689414322376251,0.0
GNA14,0.2689414322376251,0.0002416510687908,0.2686997811688343
TLE4,0.2689414322376251,0.0002449928724672,0.2686964393651579
SHC3,0.2689414322376251,0.0002384170948062,0.2687030151428189
NAA35,0.2689414322376251,0.0002400326338829,0.26870139960374223
LOC440173,0.2689414322376251,0.2689414322376251,0.0
AUH,0.2689414322376251,0.0002476950758136,0.2686937371618115
NTRK2,0.2689414322376251,2.118199881806504e-05,0.26892025023880706
TMOD1,0.2689414322376251,0.0002913247735705,0.2686501074640546
GABBR2,0.2689414322376251,0.0002421227109152,0.2686993095267099
C9orf129,0.2689414322376251,0.0002428572333883,0.26869857500423683
HABP4,0.2689414322376251,0.0002340394130442,0.26870739282458095
LOC101928438,0.2689414322376251,0.2689414322376251,0.0
GRIN3A,0.2689414322376251,0.000243708040216,0.2686977241974091
ABCA1,0.2689414322376251,0.0002334514720132,0.2687079807656119
ZNF462,0.2689414322376251,0.0002378279459662,0.2687036042916589
PAPPA,0.2689414322376251,0.0002425691054668,0.2686988631321583
PALM2-AKAP2,0.2689414322376251,0.000236512554693,0.26870491968293214
AKAP2,0.2689414322376251,0.2689414322376251,0.0
SLC31A1,0.2689414322376251,0.0002398928481852,0.2687015393894399
COL27A1,0.2689414322376251,0.0002399491349933,0.2687014831026318
DEC1,0.2689414322376251,0.00024156262225,0.2686998696153751
OLFML2A,0.2689414322376251,0.0002391789312241,0.268702253306401
DAB2IP,0.2689414322376251,0.0002319651393918,0.26870946709823335
DENND1A,0.2689414322376251,0.00023754920403,0.2687038830335951
PIP5KL1,0.2689414322376251,0.0002414364280411,0.26869999580958404
LAMC3,0.2689414322376251,0.0002404369151918,0.2687009953224333
FNBP1,0.2689414322376251,0.0002444564597681,0.268696975777857
ZBTB34,0.2689414322376251,0.0002396706404397,0.2687017615971854
NUP188,0.2689414322376251,0.0002297330938745,0.26871169914375065
EXD3,0.2689414322376251,0.000246033858275,0.26869539837935014
DMRT1,0.2689414322376251,0.0002420093805994,0.26869942285702575
CBWD1,0.2689414322376251,0.2689414322376251,0.0
DOCK8,0.2689414322376251,0.000243100017542,0.2686983322200831
KANK1,0.2689414322376251,0.0002410707093076,0.2687003615283175
VLDLR-AS1,0.2689414322376251,0.2689414322376251,0.0
RFX3,0.2689414322376251,0.0002429442974971,0.268698487940128
RFX3-AS1,0.2689414322376251,0.2689414322376251,0.0
RCL1,0.2689414322376251,0.0002820292138494,0.2686594030237757
AK3,0.2689414322376251,0.2689414322376251,0.0
JAK2,0.2689414322376251,0.0002379039215156,0.2687035283161095
PLGRKT,0.2689414322376251,0.0003008833155035,0.26864054892212164
RIC1,0.2689414322376251,0.0002409590088063,0.26870047322881885
MLANA,0.2689414322376251,0.000241399378865,0.2687000328587601
UHRF2,0.2689414322376251,0.0002906123991124,0.26865081983851274
GLDC,0.2689414322376251,0.0002411762252449,0.26870025601238023
KDM4C,0.2689414322376251,0.0002888880553655,0.26865254418225964
PTPRD-AS2,0.2689414322376251,0.2689414322376251,0.0
MPDZ,0.2689414322376251,0.0002373669267399,0.2687040653108852
LURAP1L-AS1,0.2689414322376251,0.2689414322376251,0.0
NFIB,0.2689414322376251,0.0002323385560885,0.2687090936815366
FREM1,0.2689414322376251,0.0002848781296052,0.2686565541080199
TTC39B,0.2689414322376251,0.0002407016145298,0.2687007306230953
PSIP1,0.2689414322376251,0.0002414428599877,0.26869998937763745
C9orf92,0.2689414322376251,0.0002425617130938,0.26869887052453134
CNTLN,0.2689414322376251,0.0002382334932917,0.2687031987443334
SH3GL2,0.2689414322376251,0.0002428201696602,0.2686986120679649
DENND4C,0.2689414322376251,0.0002441476099193,0.2686972846277058
SAXO1,0.2689414322376251,0.0002412785688648,0.2687001536687603
SLC24A2,0.2689414322376251,0.0002428588486509,0.26869857338897424
MLLT3,0.2689414322376251,0.0003075969871133,0.2686338352505118
MIR31HG,0.2689414322376251,0.2689414322376251,0.0
LINC01239,0.2689414322376251,0.2689414322376251,0.0
ELAVL2,0.2689414322376251,0.0002418364019831,0.268699595835642
LOC101929563,0.2689414322376251,0.2689414322376251,0.0
LOC100506422,0.2689414322376251,0.2689414322376251,0.0
CAAP1,0.2689414322376251,0.0002396164927631,0.268701815744862
IFT74,0.2689414322376251,0.2689414322376251,0.0
LRRC19,0.2689414322376251,0.0002433063782518,0.2686981258593733
TEK,0.2689414322376251,0.0002441564574837,0.2686972757801414
IFNK,0.2689414322376251,0.0002408976724836,0.26870053456514154
MOB3B,0.2689414322376251,0.0002402957470621,0.26870113649056304
DNAJA1,0.2689414322376251,0.000300659914501,0.2686407723231241
B4GALT1,0.2689414322376251,0.0002362186933169,0.2687052135443082
NFX1,0.2689414322376251,0.0002372370654484,0.2687041951721767
UBAP1,0.2689414322376251,0.0002839063527062,0.2686575258849189
DNAI1,0.2689414322376251,0.0002492581843398,0.2686921740532853
UBAP2,0.2689414322376251,0.0002408705913694,0.2687005616462557
PTENP1-AS,0.2689414322376251,0.2689414322376251,0.0
NUDT2,0.2689414322376251,0.0002399877994321,0.26870144443819305
UNC13B,0.2689414322376251,0.0002934027579613,0.2686480294796638
DNAJB5,0.2689414322376251,0.0002412360190646,0.2687001962185605
RUSC2,0.2689414322376251,0.0002396283816779,0.2687018038559472
RECK,0.2689414322376251,0.0002415810304228,0.2686998512072023
PAX5,0.2689414322376251,0.0002415193157503,0.26869991292187484
ZCCHC7,0.2689414322376251,0.0002402517711743,0.2687011804664508
POLR1E,0.2689414322376251,0.000240004286752,0.2687014279508731
SLC25A51,0.2689414322376251,0.0002355709293624,0.26870586130826274
SHB,0.2689414322376251,0.0002309530827915,0.26871047915483365
CNTNAP3,0.2689414322376251,0.0002421190147288,0.2686993132228963
ZNF658B,0.2689414322376251,0.2689414322376251,0.0
LOC101929583,0.2689414322376251,0.2689414322376251,0.0
LOC102724580,0.2689414322376251,0.2689414322376251,0.0
ANKRD20A2,0.2689414322376251,0.2689414322376251,0.0
ANKRD20A3,0.2689414322376251,0.2689414322376251,0.0
LOC102725126,0.2689414322376251,0.2689414322376251,0.0
PGM5P2,0.2689414322376251,0.2689414322376251,0.0
CBWD6,0.2689414322376251,0.2689414322376251,0.0
FAM74A7,0.2689414322376251,0.2689414322376251,0.0
